org,max_slope,r2,intercept
DH_bio2_rep2,3.6789314663980766,0.9887980887438722,9.826066692089444
DH_bio1_rep1,3.61272501491134,0.9872549791292533,9.187860357938026
DH_bio3_rep3,3.584095198052212,0.9904358656865405,9.8161257834578
p069_bio2_rep3,0.36801243754338775,0.9790418468686642,-4.019630850061577
p007_bio2_rep2,0.32089253062940437,0.9335297153177947,1.8381489702198042
p007_bio2_rep3,0.2654222604648421,0.9321528600456606,2.043329324376894
p022_bio2_rep3,0.24931798848158143,0.9615012106537529,1.7936136995500538
p069_bio3_rep2,0.22903853487303188,0.9398487294977481,0.7464383842928805
p022_bio1_rep3,0.19802289994230912,0.9485714285714287,1.9850755997954728
p006_bio1_rep1,0.1777434463337589,0.9233104595550004,0.5571634839464237
p006_bio3_rep1,0.17058599211897707,0.9792019154030328,1.7460961562907986
p069_bio3_rep1,0.16998953760107857,0.9876780901039662,1.1397007297606356
p069_bio3_rep3,0.1568675382073107,0.9886228828700067,0.11876941329100953
p022_bio1_rep2,0.1562710836894125,0.9079894179894186,1.2872238138542045
p006_bio1_rep2,0.15448172013571668,0.9461576435741319,0.7555840202339938
p006_bio2_rep2,0.1538852656178183,0.9322689075630249,1.4458807156152123
p016_bio1_rep2,0.1514994475462239,0.9567375185368265,0.2414402258054739
p016_bio2_rep3,0.14493844784934054,0.959860204275148,1.98964841776603
p075_bio3_rep1,0.12883417586608065,0.9189075630252105,1.9723512367469709
p022_bio2_rep1,0.1282377213481816,0.9161023947151101,1.9121093304392303
p006_bio2_rep1,0.12644835779448646,0.9827405247813411,1.65722443312392
p006_bio3_rep3,0.12227317616919696,0.9103216722625366,2.09899841271409
p006_bio2_rep3,0.12108026713339928,0.9533603238866387,2.084683504284533
p016_bio1_rep3,0.12048381261550112,0.9004855083124905,2.5837171175929576
p007_bio3_rep2,0.11630863099021148,0.9449944083171101,2.1188802299773766
p016_bio3_rep2,0.10318663159644403,0.930483444738069,1.9236407844519279
p069_bio1_rep2,0.09364335931006744,0.9377591782385389,1.1452676385943656
p016_bio2_rep1,0.08946817768477791,0.9254181519056751,1.094966640918253
p075_bio2_rep2,0.08827526864898089,0.9618266978922714,1.5122859852745807
p007_bio2_rep1,0.08588945057738691,0.9276468833880098,2.689090749088364
p006_bio3_rep2,0.08469654154158976,0.9820129870129874,1.2194268169864109
p016_bio3_rep3,0.07276745118361981,0.9694311767260095,0.9707052830227152
p075_bio3_rep3,0.07038163311202508,0.9237505528527196,0.4669000335711138
p007_bio3_rep1,0.06143481534354771,0.9157531290461803,2.811761561602823
p016_bio2_rep2,0.03996245269920077,0.9595297470609191,1.9210561482077022
p075_bio2_rep3,0.02266527168014379,0.9376623376623359,2.0578430509790926
